,name,category,state_abbrv,county_uid,city_uid,in_flow,out_flow,flow,pretty_category,lcc,color,x,y
807be738-f49c-4d62-9ce5-5af29a61e215,REIMBURSEMENT MULTIPLE LAW ENFORCEMENT,LEOs,,,,4495.0,0.0,4495.0,LEOs,1,#062160,22.291260992517763,94.4025288292575
ba7c0895-596b-403f-b63f-8fdc936e8cd1,LAW ENFORCEMENT AGENCIES,LEOs,,,,319701.0,0.0,319701.0,LEOs,1,#062160,44.37205580113445,98.24627641100604
652ae9c9-b184-444b-bd39-a5cd897b4866,KENDALL COUNTY SHERIFF DEPARTMENT,LEOs,IL,C-93-17,YORKVILLE-93-17,1139.0,0.0,1139.0,LEOs,1,#062160,140.16481375231155,70.0603385538455
a8ec0928-7933-4d83-9366-60c9eda18f6c,BROWNSBURG POLICE DEPARTMENT,LEOs,IN,C-63-18,BROWNSBURG-63-18,97646.0,0.0,97646.0,LEOs,1,#062160,123.63819024721954,4.796189453254115
80c3166b-2b4d-4411-80f8-4720e0224c32,CLARKSVILLE POLICE DEPARTMENT,LEOs,IN,C-19-18,CLARKSVILLE-19-18,20000.0,0.0,20000.0,LEOs,1,#062160,122.49747917528806,4.075824613208994
b6e688aa-313b-45b4-bef1-42dd02324bee,LAKE COUNTY SHERIFFS DEPARTMENT,LEOs,IN,C-89-18,CROWN POINT-89-18,18400.0,0.0,18400.0,LEOs,1,#062160,124.40510764011151,4.442340532792045
513e59c9-3d23-4ee4-8c15-2137e31073b6,ALLEN COUNTY SHERIFFS DEPARTMENT,LEOs,IN,C-3-18,FT WAYNE-3-18,74407.0,0.0,74407.0,LEOs,1,#062160,125.0207951063027,5.235867086832329
3bb2b033-cd65-4d28-b735-e2fd7e89f749,NOBLE COUNTYPOLICE DEPT,LEOs,IN,C-113-18,KENDALLVILLE-113-18,0.0,0.0,0.0,LEOs,1,#062160,148.37498746513734,51.521368079434275
ac19a778-9e79-4546-8b72-7c411cd45212,KOKOMO POLICE DEPARTMENT,LEOs,IN,C-67-18,KOKOMO-67-18,5046.0,0.0,5046.0,LEOs,1,#062160,121.24218397669183,4.19884903336596
e853cd9e-c047-4905-a576-a6b6e7aa5603,LAFAYETTE POLICE DEPARTMENT,LEOs,IN,C-157-18,LAFAYETTE-157-18,84753.0,0.0,84753.0,LEOs,1,#062160,121.87197241645752,4.224019797083173
2807d65f-8fc4-4dca-b637-191f1edc9b38,MISHAWAKA POLICE DEPARTMENT,LEOs,IN,C-141-18,MISHAWAKA-141-18,68738.0,0.0,68738.0,LEOs,1,#062160,120.678879470736,4.6051832946875635
6e70033a-a708-4c07-bed6-f8698534abdc,ST GABRIEL POLICE DEPARTMENT,LEOs,LA,C-47-22,ST GABRIEL-47-22,0.0,0.0,0.0,LEOs,1,#062160,81.45863647420687,73.70906329772373
30e9d8db-91fe-42b9-893b-4a1720cd9399,MIDLAND COUNTY SHERIFFS DEPARTMENT,LEOs,MI,C-111-26,MIDLAND-111-26,16341.0,0.0,16341.0,LEOs,1,#062160,181.67156454316225,126.11443447534928
c390cf82-bb26-424d-86c1-e4ff901ee782,CARROLL COUNTY MO SHERIFFS OFFICE,LEOs,MO,C-33-29,CARROLLTON-33-29,0.0,0.0,0.0,LEOs,1,#062160,150.27187424526002,110.51964785960091
58e85e47-0f8f-4c3f-a412-687828beb401,CHILLICOTHE POLICE DEPARTMENT,LEOs,MO,C-117-29,CHILLICOTHE-117-29,0.0,0.0,0.0,LEOs,1,#062160,146.24558726660032,86.7774082329509
3eb15373-d06e-44d3-9c21-24077914b559,ST GENEVIEVE CO SHERIFFS OFFICE,LEOs,MO,C-186-29,STE GENEVIEVE-186-29,0.0,0.0,0.0,LEOs,1,#062160,151.88582893983906,63.79155604126896
1671f5b3-fac1-4b18-be4c-93885f64694e,PORT WASHINGTON POLICE DEPARTMENT,LEOs,NY,C-59-36,NORTH HEMPSTEAD-59-36,500.0,0.0,500.0,LEOs,1,#062160,49.957663399472146,147.5085650515427
c718ddcc-637e-4397-9f1d-ccc298db64b0,MIAMI TOWNSHIP POLICE DEPARTMENT,LEOs,OH,C-61-39,MILFORD-61-39,4154.0,0.0,4154.0,LEOs,1,#062160,86.09037334497714,28.520379694386875
ea156041-fed4-4fed-8ad9-16fe8df8db05,URBANA POLICE DEPARTMENT,LEOs,OH,C-21-39,URBANA-21-39,12774.0,0.0,12774.0,LEOs,1,#062160,95.63784497490258,20.189601253423504
3d205f38-3f53-4234-acb4-f85785ebe957,WEST CHESTER POLICE DEPARTMENT,LEOs,OH,C-17-39,WEST CHESTER-17-39,0.0,0.0,0.0,LEOs,1,#062160,57.86266983720378,66.69466029943197
7e456c7c-81d7-498d-93bd-0ed318434a52,ROCKAWAY POLICE DEPARTMENT,LEOs,OR,C-57-41,ROCKAWAY BEACH-57-41,5856.0,0.0,5856.0,LEOs,1,#062160,154.11993313146456,37.110629206519704
b1627dfe-ee10-4e43-9d15-dedaf8e1c163,UPPER MERION TOWNSHIP POLICE DEPART,LEOs,PA,C-91-42,UPPER MERION-91-42,0.0,0.0,0.0,LEOs,1,#062160,150.90614970412292,106.36639022899901
03125c93-6f2c-4072-b385-bb167bbcd00e,BRODHEAD POLICE DEPT,LEOs,WI,C-105-55,BRODHEAD-105-55,14000.0,0.0,14000.0,LEOs,1,#062160,118.90180805140712,35.65258578450377
803c3ad4-5896-4e6d-8271-c6d25b56d769,VILLAGE OF PULASKI POLICE DEPARTMENT,LEOs,WI,C-115-55,PULASKI-115-55,2000.0,0.0,2000.0,LEOs,1,#062160,7.848719879526257,118.040803734153
7f32162d-e8eb-4246-a12e-2baa9cd3dfa7,TEMPE POLICE FOUNDATION INC,Police Nonprofits,AZ,C-13-4,TEMPE-13-4,30100.0,0.0,30100.0,Havens,1,#F2BE57,78.90024248372696,70.81773695463686
cee48379-2aa8-406e-b623-5f7c91734350,ROCKFORD POLICE DEPARTMENT,LEOs,IL,C-201-17,ROCKFORD-0-17,21874.0,0.0,21874.0,LEOs,1,#062160,137.1110528534997,113.28384280188799
63a49014-8a00-4d24-9f75-052d1189e7cf,WINDSOR POLICE DEPT,LEOs,CO,C-123-8,WINDSOR-0-8,500.0,0.0,500.0,LEOs,1,#062160,156.73417366980254,108.9478458619912
d1e09e0a-48ca-4b53-be40-f383480a8d41,WESTPORT POLICE DEPARTMENT,LEOs,CT,C-1-9,WESTPORT-1-9,9684.0,0.0,9684.0,LEOs,1,#062160,159.37955281694082,17.168970313897276
c3718a97-634d-4464-804e-073e9f48919e,LA POLICE DEPT HONOR GUARD STATION,LEOs,CA,C-37-6,LOS ANGELES-37-6,242320.0,0.0,242320.0,LEOs,1,#062160,133.45822058294527,126.90842788013038
a52a3c35-e591-4599-9b8f-e7cea7776086,NEWPORT POLICE DEPARTMENT,LEOs,NH,C-19-33,NEWPORT-19-33,17884.0,0.0,17884.0,LEOs,1,#062160,52.598587034426956,62.27665041666973
b333d4f4-535f-4806-9fae-d54afa306faa,ANGLETON ISD POLICE DEPARTMENT,LEOs,TX,C-39-48,ANGLETON-39-48,6280.0,0.0,6280.0,LEOs,1,#062160,78.36552778589292,105.61225368930431
2735497b-aa38-4cd7-a999-b056dcfa876b,AUMSVILLE POLICE DEPARTMENT,LEOs,OR,C-47-41,AUMSVILLE-47-41,15829.0,0.0,15829.0,LEOs,1,#062160,151.33466437368764,37.11397660250734
37763983-5d1b-44a0-b4c3-49423b3d9ffd,CALVERTON PARK POLICE DEPARTMENT,LEOs,MO,C-189-29,CALVERTON PARK-189-29,0.0,0.0,0.0,LEOs,1,#062160,152.12287609449857,62.100357129934416
dd4c48a4-a718-40fc-9914-5054337f42eb,CANBY POLICE DEPARTMENT,LEOs,OR,C-5-41,CANBY-5-41,29672.0,0.0,29672.0,LEOs,1,#062160,154.67589218073365,37.6691633387228
72424746-7a3a-4dcb-8034-392f76ceba7f,CENTRALIA POLICE DEPARTMENT,LEOs,MO,C-19-29,CENTRALIA-0-29,1000.0,0.0,1000.0,LEOs,1,#062160,158.44141381734616,64.63186887479449
0e76bb19-d3a5-4e32-92e1-eef05c761119,COLE COUNTY SHERIFF,LEOs,MO,C-51-29,JEFFERSON CITY-0-29,0.0,0.0,0.0,LEOs,1,#062160,154.18530780462106,62.416507581019424
4334d864-bc11-460d-b0fe-de68b3a416ce,EUGENE POLICE DEPARTMENT,LEOs,OR,C-39-41,EUGENE-39-41,52598.0,0.0,52598.0,LEOs,1,#062160,154.29896845277912,39.22689952615739
177b3408-e684-44f4-ae82-0b77f97e73fc,EUREKA POLICE DEPT,LEOs,MO,C-189-29,EUREKA-189-29,0.0,0.0,0.0,LEOs,1,#062160,153.11858908998147,61.12071927660989
37cd134c-61fb-44be-a584-d42246393f75,FLORISSANT POLICE DEPARTMENT,LEOs,MO,C-189-29,FLORISSANT-189-29,0.0,0.0,0.0,LEOs,1,#062160,155.16827245093043,64.97956276544315
c2d42679-6375-4ae9-ae4d-e88cea958f23,GRAND PRAIRIE POLICE DEPARTMENT,LEOs,TX,C-113-48,GRAND PRAIRIE-0-48,3323.0,0.0,3323.0,LEOs,1,#062160,155.48761892366082,111.70754358429826
52d0d582-1bfb-4f8d-a5c1-7b99b2682cfd,GRANTS PASS POLICE DEPARTMENT,LEOs,OR,C-33-41,GRANTS PASS-33-41,42190.0,0.0,42190.0,LEOs,1,#062160,155.4756354319799,40.11533498581084
95fb112b-d5c5-462d-a16e-4f65abfd4e34,JACKSON POLICE DEPARTMENT,LEOs,MO,C-31-29,JACKSON-31-29,19890.0,0.0,19890.0,LEOs,1,#062160,153.57369668120293,64.46203205762833
b0c63ec8-b5ec-4310-91dd-f02deea2831e,KEARNEY MISSOURI POLICE DEPARTMENT,LEOs,MO,C-47-29,KEARNEY-47-29,0.0,0.0,0.0,LEOs,1,#062160,145.98146480856997,86.66625531566429
4c9a771b-e27c-4881-aa40-07e403abf516,KEIZER POLICE DEPARTMENT,LEOs,OR,C-47-41,KEIZER-47-41,10370.0,0.0,10370.0,LEOs,1,#062160,152.6514751917277,37.516579322593046
8090eaaf-3d65-4c5f-8e3b-049cd5d09800,LAKE OSWEGO POLICE DEPARTMENT,LEOs,OR,C-5-41,LAKE OSWEGO-0-41,15252.0,0.0,15252.0,LEOs,1,#062160,152.8597032983067,38.79691802334961
1a6924d1-0165-464c-8c2c-8c939303be51,LINCOLN CITY POLICE DEPARTMENT,LEOs,OR,C-41-41,LINCOLN CITY-41-41,13000.0,0.0,13000.0,LEOs,1,#062160,152.24259150232461,38.147205438539075
8b3f2460-1dc1-4b11-8e76-549c7e5206eb,LITTLETON POLICE DEPARTMENT,LEOs,CO,C-5-8,LITTLETON-0-8,0.0,0.0,0.0,LEOs,1,#062160,152.932445157056,107.00314852192498
a899c6d0-bab0-4cf0-8a5c-9db7f03e4f5c,LIVINGSTON PARISH SHERIFFS OFFICE,LEOs,LA,C-63-22,LIVINGSTON-63-22,0.0,0.0,0.0,LEOs,1,#062160,76.3131261387984,71.2924033644812
8966da51-e270-4fb9-bf7a-bd8abfafb0db,PARIDISE POLICE DEPARTMENT,LEOs,CA,C-7-6,PARADISE-7-6,75000.0,0.0,75000.0,LEOs,1,#062160,24.72462033897311,119.64315627012377
b53268ac-9ae1-483b-8ef1-b55c44b753a3,PARK HILLS POLICE DEPARTMENT,LEOs,MO,C-187-29,PARK HILLS-187-29,0.0,0.0,0.0,LEOs,1,#062160,152.78234839280518,62.674149337281435
1db1a85c-cc96-478b-9e30-0dff27fad7a6,PLEASANT HILL POLICE DEPARTMENT,LEOs,MO,C-37-29,PLEASANT HILL-0-29,0.0,0.0,0.0,LEOs,1,#062160,146.5287475056574,86.74090899321571
d48f81df-15d8-4765-a019-f7bc11fa473c,SEDALIA POLICE DEPARTMENT,LEOs,MO,C-159-29,SEDALIA-159-29,500.0,0.0,500.0,LEOs,1,#062160,161.82428941859857,65.35336547421127
f5567e4a-5fd5-4d89-aaae-31764f85f680,SMITHVILLE POLICE DEPARTMENT,LEOs,MO,C-47-29,SMITHVILLE-0-29,0.0,0.0,0.0,LEOs,1,#062160,155.10869287701473,65.61990024738193
c61329d1-b349-46ec-abad-9bc61eeb54c7,TARRANT COUNTY SHERIFF DEPARTMENT,LEOs,TX,C-439-48,FT WORTH-0-48,4000.0,0.0,4000.0,LEOs,1,#062160,151.02900602531702,102.73277599625432
1eddd104-5de3-4f7c-af60-8e1b69219c66,UNIVERSITY OF OREGON POLICE DEPART,LEOs,OR,C-39-41,EUGENE-39-41,11944.0,0.0,11944.0,LEOs,1,#062160,155.04012731400627,40.51006762534304
888f2008-f08f-45cc-baa1-03dc8655a5c5,WICHITA COUNTY SHERIFFS OFFICE CITIZENS ALUMNI ASSOCIATION,LEOs,TX,C-485-48,WICHITA FALLS-485-48,25700.0,0.0,25700.0,LEOs,1,#062160,126.31825090128787,107.53476963391665
582d242b-b8ec-469e-bad7-e42b7cb5dbc7,POLICE SURGEONS BENEVOLENT ASSOCIATION INC,Police Nonprofits,NY,C-103-36,NORTHPORT-103-36,0.0,0.0,0.0,Private-ish,1,#668DE5,39.81659064989964,114.15163453531076
a736061a-3921-47a9-9c66-7673cee58235,THE DALLES POLICE DEPARTMENT,LEOs,OR,C-65-41,THE DALLES-65-41,17395.0,0.0,17395.0,LEOs,1,#062160,152.52512160310653,36.659756949233795
86269c90-d228-482f-8ec3-7ad82d082490,REDMOND POLICE DEPARTMENT,LEOs,OR,C-17-41,REDMOND-17-41,12729.0,0.0,12729.0,LEOs,1,#062160,155.76465161121467,39.590310725079604
07d2a259-919d-418f-ac9e-2a1f1b0749f0,PRINEVILLE POLICE DEPARTMENT,LEOs,OR,C-13-41,PRINEVILLE-13-41,11375.0,0.0,11375.0,LEOs,1,#062160,153.2371061486394,36.73723023114282
a1c680da-a5bc-46cb-b6b3-9529b0436ec2,SILVERTON POLICE DEPARTMENT,LEOs,OR,C-47-41,SILVERTON-47-41,15693.0,0.0,15693.0,LEOs,1,#062160,155.52153774598887,38.8837849080432
aeb53213-1dff-497f-95c6-4b88c0c88a69,WEST LINN POLICE DEPARTMENT,LEOs,OR,C-5-41,WEST LINN-5-41,30181.0,0.0,30181.0,LEOs,1,#062160,151.96025152947055,37.420883626570564
4d2b15a0-5d8f-43ae-86be-5a8f401ce3cc,PUTNAM COUNTY SHERIFFS DEPARTMENT,LEOs,IN,C-133-18,GREENCASTLE-133-18,53531.0,0.0,53531.0,LEOs,1,#062160,123.25444581565914,4.041001247927952
bb99010b-f847-4cd2-9c78-b2cab3b02447,LONOKE COUNTY SHERIFFS OFFICE,LEOs,AR,C-85-5,LONOKE-85-5,16998.0,0.0,16998.0,LEOs,1,#062160,141.1300052399257,13.860044350820388
f4473694-1f61-4756-9019-84979c4e1831,FAULKNER COUNTY SHERIFFS OFFICE,LEOs,AR,C-85-5,LONOKE-85-5,14845.0,0.0,14845.0,LEOs,1,#062160,140.68866942935222,13.038244488862375
7568e547-a576-47a5-aaff-82a034a60b8b,HILLSBOROUGH POLICE DEPARTMENT,LEOs,CA,C-81-6,HILLSBOROUGH-81-6,6000.0,0.0,6000.0,LEOs,1,#062160,113.41776787857106,136.00319177907406
b22ab0ef-a015-49f2-a0fc-68124f4cdbe2,TETON COUNTY SHERIFFS DINNER,LEOs,WY,C-39-56,JACKSON-39-56,500.0,0.0,500.0,LEOs,1,#062160,126.98965562834618,155.17252828242187
85b76aee-634a-4d1e-94ab-3b9156ee4894,WEST SENECA POLICE DEPARTMENT,LEOs,NY,C-29-36,WEST SENECA-29-36,6880.0,0.0,6880.0,LEOs,1,#062160,64.85322612870532,161.324785285387
ae3e2686-7ac1-40ef-8e98-709110e2476a,MONROE CITY POLICE DEPARTMENT,LEOs,MO,C-137-29,MONROE CITY-0-29,3240.0,0.0,3240.0,LEOs,1,#062160,50.116517999302296,160.21918043753928
6b318a84-c549-4899-8db0-79fa4f5d03fa,PALM BEACH COUNTY POLICE,LEOs,FL,C-99-12,LAKE WORTH-99-12,25.0,0.0,25.0,LEOs,1,#062160,57.894065933540624,87.61971905705946
cec8dc9e-0c6c-4d11-8c1e-ecddf1fb8a5e,SPARKS POLICE DEPARTMENT,LEOs,NV,C-31-32,SPARKS-31-32,10000.0,0.0,10000.0,LEOs,1,#062160,180.86965383353854,157.30345270946188
f63fc888-3fcf-42ef-b973-d76e780c6086,MILLE LACS COUNTY SHERIFF K9 UNIT,LEOs,MN,C-95-27,MILACA-95-27,5000.0,0.0,5000.0,LEOs,1,#062160,133.66238538409482,12.547282920526825
506b6554-25de-4c86-a0ac-d7ac70e6158a,NATIONAL SHERIFFS INSTITUTE,LEOs,VA,C-510-51,ALEXANDRIA-510-51,100.0,0.0,100.0,LEOs,1,#062160,53.54173020108256,67.66784277141753
086ebd67-ac18-46cc-894d-6cca3dc22589,LEE COUNTY SHERIFFS OFFICE,LEOs,FL,C-71-12,FT MYERS-71-12,80500.0,0.0,80500.0,LEOs,1,#062160,93.00389088656001,59.43421281374697
a63f1fea-1a94-4fe7-a778-b0c4c2813c26,CITY OF EAGLE RIVER POLICE DEPARTMENT,LEOs,WI,C-125-55,EAGLE RIVER-125-55,1900.0,0.0,1900.0,LEOs,1,#062160,9.105845738456324,119.73214738009949
8a800acb-5f96-4108-afd1-ddb4cc9c6842,VILLAGE OF SUAMICO POLICE DEPARTMENT,LEOs,WI,C-9-55,GREEN BAY-9-55,2000.0,0.0,2000.0,LEOs,1,#062160,7.9057582578806205,115.9129317927259
efb44a28-50f5-4497-abc0-a7fdd0f0af76,ST TAMMY PARISH SHERIFFS OFFICE,LEOs,LA,C-103-22,COVINGTON-103-22,150.0,0.0,150.0,LEOs,1,#062160,66.61398131248895,104.14404859165334
9e9f2b56-ee33-4d0a-a7b9-e84f3675033a,PEARL RIVER POLICE DEPARTMENT,LEOs,LA,C-103-22,PEARL RIVER-103-22,1000.0,0.0,1000.0,LEOs,1,#062160,117.83801622041108,158.08484005601122
c4c2d8af-eeb4-4646-a82b-c4cbd62deca1,NEWFIELDS POLICE DEPARTMENT,LEOs,NH,C-15-33,NEWFIELDS-15-33,500.0,0.0,500.0,LEOs,1,#062160,40.59090782174345,111.05117320733805
8b9bc8ec-97c8-4a7a-82a3-0ceb0e2553cc,JEROME COUNTY SHERIFFS OFFICE,LEOs,ID,C-53-16,JEROME-53-16,2500.0,0.0,2500.0,LEOs,1,#062160,167.23202745143072,41.26153081881431
f5caf3bf-631c-40ae-946d-8efb15f83879,CITY OF OLIVE BRANCH POLICE DEPARTMENT,LEOs,MS,C-33-28,OLIVE BRANCH-33-28,2500.0,0.0,2500.0,LEOs,1,#062160,158.75928272446583,102.48835993648001
60d65300-c9c5-434f-b08a-c8991428cc5f,CLARENDON HILLS POLICE DEPARTMENT,LEOs,IL,C-43-17,CLARENDON HILLS-43-17,2500.0,0.0,2500.0,LEOs,1,#062160,159.3046163386815,98.5385595369363
9228b5a0-c5f8-4765-b897-9d78fa4e1f58,CITY OF BELEN POLICE DEPARTMENT,LEOs,NM,C-61-35,BELEN-61-35,75000.0,0.0,75000.0,LEOs,1,#062160,159.55954312367584,102.91830139241772
a405a7fa-9396-4b92-9736-2862d2c09bb9,GREYBULL POLICE DEPARTMENT,LEOs,WY,C-3-56,GREYBULL-3-56,5000.0,0.0,5000.0,LEOs,1,#062160,159.75134091795286,99.03708784166687
ad6fb7a9-c354-46d2-9701-f856b5cf1c60,UNION GAP POLICE DEPARTMENT,LEOs,WA,C-77-53,UNION GAP-77-53,5000.0,0.0,5000.0,LEOs,1,#062160,159.1191166678201,101.60452159633572
d31adcbd-0482-48ab-9ea4-1be2f1f7f7e0,SOMONAUK POLICE DEPT,LEOs,IL,C-37-17,SOMONAUK-0-17,500.0,0.0,500.0,LEOs,1,#062160,145.87084729370278,62.12318711056664
64ebc7a8-ad0e-492b-9dc7-28ebd28ea0b8,WESTERN STATES SHERIFFS ASSOC,LEOs,WY,C-1-56,LARAMIE-1-56,10000.0,0.0,10000.0,LEOs,1,#062160,163.36203866680557,83.3071303833046
3161137f-8bb4-4a68-b323-7d116eeaac81,STOCKTON POLICE DEPARTMENT,LEOs,CA,C-77-6,STOCKTON-77-6,500.0,0.0,500.0,LEOs,1,#062160,145.11216081041866,42.54288483831485
dfe8f157-1ede-4327-aa0e-3e671db344eb,CITY OF LOYAL POLICE DEPARTMENT,LEOs,WI,C-19-55,LOYAL-19-55,2000.0,0.0,2000.0,LEOs,1,#062160,7.098127413741963,135.45022938531594
e20ad235-3108-42aa-9e79-18c1ae506f78,LINCOLN COUNTY SHERIFFS OFFICE,LEOs,OK,C-81-40,CHANDLER-81-40,500.0,0.0,500.0,LEOs,1,#062160,60.87237211968412,33.722768468422146
113d90e1-f91e-40f4-a469-c5aedb9bd4c4,BROOKLYN PARK POLICE DEPARTMENT,LEOs,MN,C-53-27,BROOKLYN PARK-53-27,250.0,0.0,250.0,LEOs,1,#062160,143.857169816507,46.674224425162826
6292560b-bd32-4209-9c42-e6b1a45800d6,OSWEGO POLICE DEPARTMENT,LEOs,IL,C-93-17,OSWEGO-0-17,927.0,0.0,927.0,LEOs,1,#062160,140.43760278451586,70.64658555543133
6cf97657-3c97-4c62-89a1-03ed7dbae132,AZUSA POLICE FOUNDATION,LEOs,CA,C-37-6,AZUSA-37-6,2120.0,0.0,2120.0,LEOs,1,#062160,108.29816383138848,64.51839911548652
c4e2e23f-9467-4189-a840-5ec3b641fb50,KENTON COUNTY SHERIFFS OFFICE KY,LEOs,KY,C-117-21,COVINGTON-117-21,9700.0,0.0,9700.0,LEOs,1,#062160,84.35056265372522,71.99383626434526
68450b53-d452-4bbb-8911-8e3938e95aa4,CITY OF BOCA RATON  POLICE SERVICES DEPARTMENT,LEOs,FL,C-99-12,BOCA RATON-99-12,0.0,0.0,0.0,LEOs,1,#062160,97.0721939643835,162.33186612701334
c84fb755-b27f-4899-abf3-e8d1bb39aea6,OSAGE CO SHERIFFS OFFICE,LEOs,MO,C-151-29,LINN-151-29,0.0,0.0,0.0,LEOs,1,#062160,151.40093319132768,61.55129495308777
7f08fd12-83c6-4abe-90cd-515a8024cecb,COLUMBIA POLICE DEPARTMENT,LEOs,MO,C-19-29,COLUMBIA-19-29,0.0,0.0,0.0,LEOs,1,#062160,153.4996771627785,63.83165841108059
e111c2e9-0bf8-49a1-9611-d4be75141242,SUNSET HILLS POLICE DEPARTMENT,LEOs,MO,C-189-29,SUNSET HILLS-189-29,0.0,0.0,0.0,LEOs,1,#062160,152.595338562974,60.94617804044027
190fd1a5-2249-4399-a4dc-6ee9d9d6a181,LINCOLN CO SHERIFFS OFFICE,LEOs,MO,C-113-29,TROY-113-29,0.0,0.0,0.0,LEOs,1,#062160,154.5385698403436,64.80996862360377
0809d5a1-bf90-4ccb-8a0b-f83f1b704a20,JOPLIN POLICE DEPARTMENT,LEOs,MO,C-97-29,JOPLIN-0-29,22666.0,0.0,22666.0,LEOs,1,#062160,150.37754191533136,61.65991120585969
74cc7cb3-44df-4e33-908a-71f88fcd1a6e,KIRKWOOD POLICE DEPARTMENT,LEOs,MO,C-189-29,KIRKWOOD-189-29,0.0,0.0,0.0,LEOs,1,#062160,151.26744600285366,63.06841730253316
37937977-1a29-4df4-8cfa-e0769676ab5f,MILLER CO SHERIFF OFFICE,LEOs,MO,C-131-29,TUSCUMBIA-131-29,0.0,0.0,0.0,LEOs,1,#062160,153.4376845938471,62.45308626155667
c2e8d4f0-5429-41b4-87ce-a76ea53ff29f,SHELBINA POLICE DEPARTMENT,LEOs,MO,C-205-29,SHELBINA-205-29,0.0,0.0,0.0,LEOs,1,#062160,153.8710535010211,66.08587822758865
3e59b28c-f109-4dea-a09f-c7348dc4b1e7,JEFFERSON CITY POLICE DEPARTMENT,LEOs,MO,C-51-29,JEFFERSON CITY-0-29,0.0,0.0,0.0,LEOs,1,#062160,152.78579568374838,61.96958668746275
36d1b728-9d90-4e5c-b85e-ea28a134e2cd,CAMDEN COUNTY SHERIFF,LEOs,MO,C-29-29,CAMDENTON-29-29,0.0,0.0,0.0,LEOs,1,#062160,153.06173866666435,63.372731074113105
71071480-d4f3-40ed-a03e-b7310ccf732b,WEBB CITY POLICE DEPARTMENT,LEOs,MO,C-97-29,WEBB CITY-97-29,0.0,0.0,0.0,LEOs,1,#062160,150.91998558504375,61.11943298855482
6761d8d9-3dd4-43c4-a670-65845ce499d6,HAZELWOOD POLICE DEPARTMENT,LEOs,MO,C-189-29,HAZELWOOD-189-29,0.0,0.0,0.0,LEOs,1,#062160,154.4408473447657,66.44961916025088
929fc575-d4c6-4c19-94ad-9caf4e16103c,ELLISVILLE POLICE DEPARTMENT,LEOs,MO,C-189-29,ELLISVILLE-189-29,0.0,0.0,0.0,LEOs,1,#062160,154.5263147373372,62.923487897384256
4f7fe865-86d1-42b7-a095-8297cfd97eb3,CUBA POLICE DEPARTMENT,LEOs,MO,C-55-29,CUBA-55-29,0.0,0.0,0.0,LEOs,1,#062160,150.50914086187055,60.45864439712457
80f16038-60fa-4086-81bc-8c92e1a34b92,ST JOSEPH POLICE DEPT,LEOs,MO,C-21-29,ST JOSEPH-21-29,0.0,0.0,0.0,LEOs,1,#062160,151.9677154086952,62.834580581131235
d48318cf-aa0e-4385-bf1f-ff0dccac391d,WEBSTER GROVES POLICE DEPARTMENT,LEOs,MO,C-189-29,WEBSTER GROVES-189-29,0.0,0.0,0.0,LEOs,1,#062160,151.17249394279582,60.33777793738488
81bb23e1-6a0a-4898-a5b3-41a17bdba851,UNIVERSITY CITY POLICE DEPARTMENT,LEOs,MO,C-189-29,UNIVERSITY CITY-189-29,0.0,0.0,0.0,LEOs,1,#062160,152.13302349361913,61.431924809824984
5785cf79-5bd0-4758-90c9-0da935873dfd,MONETT POLICE DEPARTMENT,LEOs,MO,C-9-29,MONETT-0-29,0.0,0.0,0.0,LEOs,1,#062160,152.13899894278006,60.498323445402
2afaea26-6616-4d20-8cd9-f7967c6648ac,BUCHANAN COUNTY SHERIFFS OFFICE,LEOs,MO,C-21-29,ST JOSEPH-21-29,0.0,0.0,0.0,LEOs,1,#062160,154.21073062468759,63.51491813924613
c6a1b828-b7e1-4764-8f96-15f9dfd1c51b,BELTON POLICE DEPARTMENT,LEOs,MO,C-37-29,BELTON-37-29,0.0,0.0,0.0,LEOs,1,#062160,154.85788806549613,63.607712613648644
db3409a5-e62c-495a-a6e6-2ec666037bf3,ST CHARLES POLICE DEPARTMENT,LEOs,MO,C-183-29,ST CHARLES-183-29,0.0,0.0,0.0,LEOs,1,#062160,151.37545930833198,62.26393988834215
27bf9dfc-432e-48df-ad6d-e977ae4353eb,EXCELSIOR SPRINGS POLICE DEPT,LEOs,MO,C-47-29,EXCELSIOR SPRINGS-0-29,0.0,0.0,0.0,LEOs,1,#062160,152.44767109041842,63.378071019532925
05c68d92-cbec-4fe8-9d94-9d03de483a7c,S B COUNTY SHERIFFS RODEO,LEOs,CA,C-71-6,YUCAIPA-71-6,60000.0,0.0,60000.0,LEOs,1,#062160,160.09584185876017,148.045188757603
37da3225-4130-4113-a2f4-3199f384713c,MCMINNVILLE POLICE DEPARTMENT,LEOs,OR,C-71-41,MCMINNVILLE-71-41,38275.0,0.0,38275.0,LEOs,1,#062160,153.27526428053582,37.40170901106268
d11cedf1-7e3c-437e-8718-50482ad03db4,GLADSTONE POLICE DEPARTMENT,LEOs,OR,C-5-41,GLADSTONE-5-41,27158.0,0.0,27158.0,LEOs,1,#062160,149.29037521366305,55.204713777782864
02b69df7-fb3a-4d8a-8b53-2ed0993d9e85,MYRTLE CREEK POLICED DEPARTME,LEOs,OR,C-19-41,MYRTLE CREEK-19-41,5257.0,0.0,5257.0,LEOs,1,#062160,154.9793254891258,39.30487883509314
